repo,workflow_file,content,loc,num_jobs,num_triggers,trigger_types,num_reused_actions
flutter/flutter,mirror.yml,"# Copyright 2013 The Flutter Authors. All rights reserved.
# Use of this source code is governed by a BSD-style license that can be
# found in the LICENSE file.

# Mirror master to main branches in the flutter repository.
on:
  push:
    branches:
      - 'master'

# Declare default permissions as read only.
permissions: read-all

jobs:
  mirror_job:
    permissions:
      pull-requests: write
    runs-on: ubuntu-latest
    if: ${{ github.repository == 'flutter/flutter' }}
    name: Mirror master branch to main branch
    steps:
      - name: Mirror action step
        id: mirror
        uses: google/mirror-branch-action@30c52ee21f5d3bd7fb28b95501c11aae7f17eebb
        with:
          github-token: ${{ secrets.FLUTTERMIRRORINGBOT_TOKEN }}
          source: 'master'
          dest: 'main'
",28,1,1,push,1
flutter/flutter,no-response.yaml,"# Copyright 2013 The Flutter Authors. All rights reserved.
# Use of this source code is governed by a BSD-style license that can be
# found in the LICENSE file.

name: No Response

# Both `issue_comment` and `scheduled` event types are required for this Action
# to work properly.
on:
  issue_comment:
    types: [created]
  schedule:
    # Schedule for five minutes after the hour, every hour
    - cron: '5 * * * *'

# By specifying the access of one of the scopes, all of those that are not
# specified are set to 'none'.
permissions:
  issues: write

jobs:
  noResponse:
    runs-on: ubuntu-latest
    if: ${{ github.repository == 'flutter/flutter' }}
    steps:
      - uses: godofredoc/no-response@0ce2dc0e63e1c7d2b87752ceed091f6d32c9df09
        with:
          token: ${{ github.token }}
          # Comment to post when closing an Issue for lack of response. Set to `false` to disable
          closeComment: >
            Without additional information, we are unfortunately not sure how to
            resolve this issue. We are therefore reluctantly going to close this
            bug for now.

            If you find this problem please file a new issue with the same description,
            what happens, logs and the output of 'flutter doctor -v'. All system setups
            can be slightly different so it's always better to open new issues and reference
            the related ones.

            Thanks for your contribution.
          # Number of days of inactivity before an issue is closed for lack of response.
          daysUntilClose: 21
          # Label requiring a response.
          responseRequiredLabel: ""waiting for customer response""
",44,1,2,"issue_comment, schedule",1
flutter/flutter,tool-test-general.yml,"name: Tool tests general - experiment

on:
  pull_request:
    branches: [master]
    paths:
      - '.github/workflows/tool-test-general.yml'
      - 'dev/**'
      - 'packages/flutter_tools/**'
      - 'bin/**'
      - '.ci.yaml'
      - 'engine/**'
      - 'DEPS'
  push:
    branches: [master]

jobs:
  Linux_tool-tests-general:
    permissions:
      contents: read
    runs-on: ubuntu-latest

    steps:
      # Note: we must check out the tree for the composite action to be available
      - uses: actions/checkout@v4
      - uses: ./.github/actions/composite-flutter-setup

      - name: Tool Test
        run: |
          SHARD=tool_tests SUBSHARD=general dart --enable-asserts dev/bots/test.dart
",30,1,2,"pull_request, push",2
github/gitignore,stale.yml,"name: Stale

# **What it does**: Close pull requests after no updates for 180 days.
# **Why we have it**: This repository gets a lot of PRs, and the maintainers team is small.
#                     This helps reduce the open PRs to ones that are most desired by the community.
# **Who does it impact**: Contributors and maintainers of github/gitignore.

on:
  schedule:
    - cron: '20 16 * * *' # Run every day at 16:20 UTC / 8:20 PST

permissions:
  actions: write
  contents: write # only for delete-branch option
  issues: write
  pull-requests: write

jobs:
  stale:
    runs-on: ubuntu-latest
    steps:
      - uses: actions/stale@5bef64f19d7facfb25b37b414482c7164d639639 # v9.1.0
        with:
          stale-pr-message: 'This PR is stale because there have been no updates in 90 days. It will close after 180 days of inactivity. Leave a comment if you want to keep it open :smile:'
          close-pr-message: 'This PR has been closed because it was inactive for 180 days. If you want to continue working on it, please open a new PR.'
          days-before-stale: 90
          days-before-close: 180
          stale-pr-label: 'stale'
          exempt-pr-labels: 'keep'
          close-issue-reason: not_planned
          ascending: true # Sort PRs by last updated date in ascending order
          operations-per-run: 300
",32,1,1,schedule,1
AUTOMATIC1111/stable-diffusion-webui,on_pull_request.yaml,"name: Linter

on:
  - push
  - pull_request

jobs:
  lint-python:
    name: ruff
    runs-on: ubuntu-latest
    if: github.event_name != 'pull_request' || github.event.pull_request.head.repo.full_name != github.event.pull_request.base.repo.full_name
    steps:
      - name: Checkout Code
        uses: actions/checkout@v4
      - uses: actions/setup-python@v5
        with:
          python-version: 3.11
          # NB: there's no cache: pip here since we're not installing anything
          #     from the requirements.txt file(s) in the repository; it's faster
          #     not to have GHA download an (at the time of writing) 4 GB cache
          #     of PyTorch and other dependencies.
      - name: Install Ruff
        run: pip install ruff==0.3.3
      - name: Run Ruff
        run: ruff .
  lint-js:
    name: eslint
    runs-on: ubuntu-latest
    if: github.event_name != 'pull_request' || github.event.pull_request.head.repo.full_name != github.event.pull_request.base.repo.full_name
    steps:
      - name: Checkout Code
        uses: actions/checkout@v4
      - name: Install Node.js
        uses: actions/setup-node@v4
        with:
          node-version: 18
      - run: npm i --ci
      - run: npm run lint
",38,2,2,"push, pull_request",4
AUTOMATIC1111/stable-diffusion-webui,run_tests.yaml,"name: Tests

on:
  - push
  - pull_request

jobs:
  test:
    name: tests on CPU with empty model
    runs-on: ubuntu-latest
    if: github.event_name != 'pull_request' || github.event.pull_request.head.repo.full_name != github.event.pull_request.base.repo.full_name
    steps:
      - name: Checkout Code
        uses: actions/checkout@v4
      - name: Set up Python 3.10
        uses: actions/setup-python@v5
        with:
          python-version: 3.10.6
          cache: pip
          cache-dependency-path: |
            **/requirements*txt
            launch.py
      - name: Cache models
        id: cache-models
        uses: actions/cache@v4
        with:
          path: models
          key: ""2023-12-30""
      - name: Install test dependencies
        run: pip install wait-for-it -r requirements-test.txt
        env:
          PIP_DISABLE_PIP_VERSION_CHECK: ""1""
          PIP_PROGRESS_BAR: ""off""
      - name: Setup environment
        run: python launch.py --skip-torch-cuda-test --exit
        env:
          PIP_DISABLE_PIP_VERSION_CHECK: ""1""
          PIP_PROGRESS_BAR: ""off""
          TORCH_INDEX_URL: https://download.pytorch.org/whl/cpu
          WEBUI_LAUNCH_LIVE_OUTPUT: ""1""
          PYTHONUNBUFFERED: ""1""
      - name: Print installed packages
        run: pip freeze
      - name: Start test server
        run: >
          python -m coverage run
          --data-file=.coverage.server
          launch.py
          --skip-prepare-environment
          --skip-torch-cuda-test
          --test-server
          --do-not-download-clip
          --no-half
          --disable-opt-split-attention
          --use-cpu all
          --api-server-stop
          2>&1 | tee output.txt &
      - name: Run tests
        run: |
          wait-for-it --service 127.0.0.1:7860 -t 20
          python -m pytest -vv --junitxml=test/results.xml --cov . --cov-report=xml --verify-base-url test
      - name: Kill test server
        if: always()
        run: curl -vv -XPOST http://127.0.0.1:7860/sdapi/v1/server-stop && sleep 10
      - name: Show coverage
        run: |
          python -m coverage combine .coverage*
          python -m coverage report -i
          python -m coverage html -i
      - name: Upload main app output
        uses: actions/upload-artifact@v4
        if: always()
        with:
          name: output
          path: output.txt
      - name: Upload coverage HTML
        uses: actions/upload-artifact@v4
        if: always()
        with:
          name: htmlcov
          path: htmlcov
",81,1,2,"push, pull_request",5
AUTOMATIC1111/stable-diffusion-webui,warns_merge_master.yml,"name: Pull requests can't target master branch

""on"":
  pull_request:
    types:
      - opened
      - synchronize
      - reopened
    branches:
      - master

jobs:
  check:
    runs-on: ubuntu-latest
    steps:
      - name: Warning marge into master
        run: |
          echo -e ""::warning::This pull request directly merge into \""master\"" branch, normally development happens on \""dev\"" branch.""
          exit 1
",19,1,1,pull_request,0
Snailclimb/JavaGuide,test.yml,"name: Docs Test

on:
  - push
  - pull_request

jobs:
  test-docs:
    name: Test docs
    runs-on: ubuntu-latest
    steps:
      - name: Checkout
        uses: actions/checkout@v4

      - name: Install pnpm
        uses: pnpm/action-setup@v4

      - name: Setup Node.js
        uses: actions/setup-node@v4
        with:
          node-version: 22
          cache: pnpm

      - name: Install deps
        run: pnpm install --frozen-lockfile

      - name: Build test
        env:
          NODE_OPTIONS: --max_old_space_size=4096
        run: pnpm docs:build
",30,1,2,"push, pull_request",3
airbnb/javascript,node-pretest.yml,"name: 'Tests: pretest/posttest'

on: [pull_request, push]

jobs:
  pretest:
    runs-on: ubuntu-latest
    strategy:
      fail-fast: false
      matrix:
        package:
          - '..'
          - eslint-config-airbnb
          - eslint-config-airbnb-base

    defaults:
      run:
        working-directory: ""packages/${{ matrix.package }}""

    steps:
      - uses: actions/checkout@v2
      - uses: ljharb/actions/node/install@main
        name: 'nvm install lts/* && npm install'
        with:
          node-version: 'lts/*'
      - run: npm run pretest
",26,1,2,"pull_request, push",2
airbnb/javascript,node.yml,"name: 'Tests: node.js'

on: [pull_request, push]

jobs:
  matrix:
    runs-on: ubuntu-latest
    outputs:
      latest: ${{ steps.set-matrix.outputs.requireds }}
    steps:
      - uses: ljharb/actions/node/matrix@main
        id: set-matrix
        with:
          versionsAsRoot: true
          type: 'majors'
          preset: '^12 || ^14 || ^16 || >= 17'

  base:
    needs: [matrix]
    name: 'base config'
    runs-on: ubuntu-latest

    strategy:
      fail-fast: false
      matrix:
        node-version: ${{ fromJson(needs.matrix.outputs.latest) }}
        eslint:
          - 8
          - 7
        package:
          - eslint-config-airbnb-base
        exclude:
          - node-version: 10
            eslint: 8
            package: eslint-config-airbnb-base

    defaults:
      run:
        working-directory: ""packages/${{ matrix.package }}""

    steps:
      - uses: actions/checkout@v2
      - uses: ljharb/actions/node/install@main
        name: 'nvm install ${{ matrix.node-version }} && npm install'
        with:
          before_install: cd ""packages/${{ matrix.package }}""
          node-version: ${{ matrix.node-version }}
          after_install: |
            npm install --no-save ""eslint@${{ matrix.eslint }}""
      - run: node -pe ""require('eslint/package.json').version""
        name: 'eslint version'
      - run: npm run travis
      - uses: codecov/codecov-action@v2

  react:
    needs: [matrix]
    name: 'react config'
    runs-on: ubuntu-latest

    strategy:
      fail-fast: false
      matrix:
        node-version: ${{ fromJson(needs.matrix.outputs.latest) }}
        eslint:
          - 8
          - 7
        package:
          - eslint-config-airbnb
        react-hooks:
          - 4

    defaults:
      run:
        working-directory: ""packages/${{ matrix.package }}""

    steps:
      - uses: actions/checkout@v2
      - uses: ljharb/actions/node/install@main
        name: 'nvm install ${{ matrix.node-version }} && npm install'
        with:
          before_install: cd ""packages/${{ matrix.package }}""
          node-version: ${{ matrix.node-version }}
          after_install: |
            npm install --no-save ""eslint@${{ matrix.eslint }}""
      - run: node -pe ""require('eslint/package.json').version""
        name: 'eslint version'
      - run: npm install --no-save ""eslint-plugin-react-hooks@${{ matrix.react-hooks }}""
        if: ${{ matrix.react-hooks > 0}}
      - run: npm run travis
      - uses: codecov/codecov-action@v2

  prepublish-base:
    name: 'prepublish tests (base config)'
    runs-on: ubuntu-latest
    strategy:
      fail-fast: false
      matrix:
        eslint:
          - 8
          - 7
        package:
          - eslint-config-airbnb-base

    defaults:
      run:
        working-directory: ""packages/${{ matrix.package }}""

    steps:
      - uses: actions/checkout@v2
      - uses: ljharb/actions/node/install@main
        name: 'nvm install lts/* && npm install'
        with:
          before_install: cd ""packages/${{ matrix.package }}""
          node-version: lts/*
          after_install: |
            npm install --no-save ""eslint@${{ matrix.eslint }}""
      - run: node -pe ""require('eslint/package.json').version""
        name: 'eslint version'
      - run: npm run pretravis
      - run: npm run prepublishOnly
      - run: npm run posttravis

  prepublish-react:
    name: 'prepublish tests (react config)'
    runs-on: ubuntu-latest
    strategy:
      fail-fast: false
      matrix:
        eslint:
          - 8
          - 7
        package:
          - eslint-config-airbnb
        react-hooks:
          - 4

    defaults:
      run:
        working-directory: ""packages/${{ matrix.package }}""

    steps:
      - uses: actions/checkout@v2
      - uses: ljharb/actions/node/install@main
        name: 'nvm install lts/* && npm install'
        with:
          before_install: cd ""packages/${{ matrix.package }}""
          node-version: lts/*
          after_install: |
            npm install --no-save ""eslint@${{ matrix.eslint }}""
      - run: npm install --no-save ""eslint-plugin-react-hooks@${{ matrix.react-hooks }}""
        if: ${{ matrix.react-hooks > 0}}
      - run: node -pe ""require('eslint/package.json').version""
        name: 'eslint version'
      - run: npm run pretravis
      - run: npm run prepublishOnly
      - run: npm run posttravis

  node:
    name: 'node 10+'
    needs: [base, prepublish-base, react, prepublish-react]
    runs-on: ubuntu-latest
    steps:
      - run: 'echo tests completed'
",163,6,2,"pull_request, push",11
